,pair,title,description,link,provider,time_published
2366,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 1.08%,"Investing.com – Canada stocks were higher after the close on Friday, as gains in the Clean Technology, REITs and Real Estate sectors led shares higher. At the close in Toronto,...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-108-3585794,Investing.com,2024-08-23 20:30:32
2367,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 0.36%,"Investing.com – Canada stocks were lower after the close on Thursday, as losses in the Clean Technology, Materials and IT sectors led shares lower. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-036-3584053,Investing.com,2024-08-22 20:30:32
2368,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.37%,"Investing.com – Canada stocks were higher after the close on Wednesday, as gains in the REITs, Real Estate and IT sectors led shares higher. At the close in Toronto, the S&P/TSX...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-037-3582043,Investing.com,2024-08-21 20:30:31
2369,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 0.34%,"Investing.com – Canada stocks were lower after the close on Tuesday, as losses in the Energy, Healthcare and Clean Technology sectors led shares lower. At the close in Toronto,...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-034-3580070,Investing.com,2024-08-20 20:30:30
2370,cad-usd,Canada inflation cools to 40-month low of 2.5% in July,"By Promit Mukherjee and Ismail Shakil OTTAWA (Reuters) -Canada's annual inflation rate cooled to a 40-month low of 2.5% in July, matching forecasts, and core inflation measures...",https://www.investing.com/news/economy-news/canada-inflation-cools-to-40month-low-of-25-in-july-3579281,Reuters,2024-08-20 13:20:38
2371,cad-usd,Morning Bid: Anticipation builds for Powell blessing on rates,"A look at the day ahead in European and global markets from Rae Wee There's a lot hinging on Federal Reserve Chair Jerome Powell's speech at the end of this week but, until then,...",https://www.investing.com/news/economy-news/morning-bid-anticipation-builds-for-powell-blessing-on-rates-3578526,Reuters,2024-08-20 04:35:39
2372,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.10%,"Investing.com – Canada stocks were higher after the close on Friday, as gains in the Materials, Financials and Healthcare sectors led shares higher. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-010-3576211,Investing.com,2024-08-16 20:30:32
2373,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 1.20%,"Investing.com – Canada stocks were higher after the close on Thursday, as gains in the IT, Consumer Discretionary and Energy sectors led shares higher. At the close in Toronto,...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-120-3574478,Investing.com,2024-08-15 20:30:32
2374,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.63%,"Investing.com – Canada stocks were higher after the close on Wednesday, as gains in the Healthcare, IT and Energy sectors led shares higher. At the close in Toronto, the S&P/TSX...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-063-3572258,Investing.com,2024-08-14 20:30:34
2375,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.98%,"Investing.com – Canada stocks were higher after the close on Tuesday, as gains in the IT, Consumer Staples and Consumer Discretionary sectors led shares higher. At the close in...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-098-3569948,Investing.com,2024-08-13 20:30:36
2376,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.39%,"Investing.com – Canada stocks were higher after the close on Monday, as gains in the Materials, Energy and Consumer Staples sectors led shares higher. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-039-3567562,Investing.com,2024-08-12 20:30:31
2377,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.39%,"Investing.com – Canada stocks were higher after the close on Friday, as gains in the Materials, IT and Financials sectors led shares higher. At the close in Toronto, the S&P/TSX...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-039-3565160,Investing.com,2024-08-09 20:30:33
2378,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 1.58%,"Investing.com – Canada stocks were higher after the close on Thursday, as gains in the Healthcare, IT and Clean Technology sectors led shares higher. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-158-3562954,Investing.com,2024-08-08 20:30:32
2379,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 0.45%,"Investing.com – Canada stocks were lower after the close on Wednesday, as losses in the Materials, Consumer Staples and Real Estate sectors led shares lower. At the close in...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-045-3560628,Investing.com,2024-08-07 20:30:32
2380,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 1.12%,"Investing.com – Canada stocks were lower after the close on Tuesday, as losses in the Materials, Healthcare and Consumer Discretionary sectors led shares lower. At the close in...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-112-3557793,Investing.com,2024-08-06 20:30:33
2381,cad-usd,"CANADA FX DEBT - Canadian dollar weakens, benchmark yield climbs","The Canadian dollar weakened against the greenback on Tuesday, and the yield on benchmark government debt climbed.   The loonie was trading 0.1% lower at C$1.3839 to the...",https://www.investing.com/news/forex-news/canada-fx-debt--canadian-dollar-weakens-benchmark-yield-climbs-3556880,Reuters,2024-08-06 13:06:19
2382,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 2.18%,"Investing.com – Canada stocks were lower after the close on Friday, as losses in the IT, Energy and Healthcare sectors led shares lower. At the close in Toronto, the S&P/TSX...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-218-3553115,Investing.com,2024-08-02 20:30:38
2383,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 1.68%,"Investing.com – Canada stocks were lower after the close on Thursday, as losses in the IT, Energy and Materials sectors led shares lower. At the close in Toronto, the S&P/TSX...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-168-3550428,Investing.com,2024-08-01 20:30:45
2384,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 1.25%,"Investing.com – Canada stocks were higher after the close on Wednesday, as gains in the Energy, IT and Materials sectors led shares higher. At the close in Toronto, the S&P/TSX...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-125-3547095,Investing.com,2024-07-31 20:30:32
2385,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.20%,"Investing.com – Canada stocks were higher after the close on Tuesday, as gains in the Healthcare, Consumer Staples and Utilities sectors led shares higher. At the close in...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-020-3544511,Investing.com,2024-07-30 20:30:32
2386,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 0.15%,"Investing.com – Canada stocks were lower after the close on Monday, as losses in the IT, Energy and Healthcare sectors led shares lower. At the close in Toronto, the S&P/TSX...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-015-3542405,Investing.com,2024-07-29 20:30:36
2387,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.91%,"Investing.com – Canada stocks were higher after the close on Friday, as gains in the Healthcare, IT and Telecoms sectors led shares higher. At the close in Toronto, the S&P/TSX...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-091-3540043,Investing.com,2024-07-26 20:30:37
2388,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 0.14%,"Investing.com – Canada stocks were lower after the close on Thursday, as losses in the Materials, Industrials and REITs sectors led shares lower. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-014-3537569,Investing.com,2024-07-25 20:30:33
2389,cad-usd,"Bank of Canada pivots to boosting economic growth, raising rate cut bets","By Promit Mukherjee and Fergal Smith OTTAWA (Reuters) - The Bank of Canada is shifting its focus to boosting the economy rather than suppressing inflation, which raises prospects...",https://www.investing.com/news/economy-news/bank-of-canada-pivots-to-boosting-economic-growth-raising-rate-cut-bets-3537359,Reuters,2024-07-25 19:16:46
2390,cad-usd,Canadian National Railway CFD receives Investment Bank Analyst Rating Update,"By Promit Mukherjee and Fergal Smith OTTAWA (Reuters) - The Bank of Canada is shifting its focus to boosting the economy rather than suppressing inflation, which raises prospects...",https://www.investing.com/news/pro/canadian-national-railway-cfd-receives-investment-bank-analyst-rating-update-3534471,Investing.com,2024-07-24 18:43:03
2391,cad-usd,"Bank of Canada cuts rates, sees weaker economy in 2024","By Promit Mukherjee and David Ljunggren OTTAWA (Reuters) - The Bank of Canada on Wednesday trimmed its key interest rate by 25 basis points for the second month in a row, bringing...",https://www.investing.com/news/economy-news/bank-of-canada-set-to-cut-rates-update-forecasts-on-inflation-gdp-3532903,Reuters,2024-07-24 16:08:10
2392,cad-usd,INSTANT VIEW: Bank of Canada cuts rates again,"TORONTO (Reuters) - The Bank of Canada on Wednesday trimmed its key policy rate by 25 basis points for the second month in row, bringing it down to 4.5%, and said more cuts were...",https://www.investing.com/news/economy-news/instant-view-bank-of-canada-cuts-rates-again-3533766,Reuters,2024-07-24 14:36:07
2393,cad-usd,"Bank of Canada to cut rates on July 24, then twice more in 2024: Reuters Poll",By Mumal Rathore BENGALURU (Reuters) - The Bank of Canada will cut its overnight interest rate on Wednesday by 25 basis points to 4.50% amid expectations that inflation will...,https://www.investing.com/news/economy-news/bank-of-canada-to-cut-rates-on-july-24-then-twice-more-in-2024-reuters-poll-3527074,Reuters,2024-07-19 16:40:49
2394,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 0.63%,"Investing.com – Canada stocks were lower after the close on Wednesday, as losses in the IT, Clean Technology and Materials sectors led shares lower. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-063-3523678,Investing.com,2024-07-17 20:30:33
2395,cad-usd,Supply in Canada's property market surges as mortgage renewals loom,"By Promit Mukherjee and Nivedita Balu OTTAWA (Reuters) - With many Canadian homeowners facing a sharp rise in mortgage payments, many of them have decided to bail, resulting in...",https://www.investing.com/news/economy-news/supply-in-canadas-property-market-surges-as-mortgage-renewals-loom-3522378,Reuters,2024-07-17 10:42:47
2396,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 1.07%,"Investing.com – Canada stocks were higher after the close on Tuesday, as gains in the IT, Materials and Consumer Discretionary sectors led shares higher. At the close in Toronto,...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-107-3521683,Investing.com,2024-07-16 20:30:34
2397,cad-usd,"Canada's economy appears to have achieved soft landing, says IMF","OTTAWA (Reuters) - Canada's economy appears to have achieved a soft landing, the IMF said on Tuesday, essentially referring to a scenario where interest rates are high enough to...",https://www.investing.com/news/economy-news/canadas-economy-appears-to-have-achieved-soft-landing-says-imf-3521471,Reuters,2024-07-16 17:57:47
2398,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.34%,"Investing.com – Canada stocks were higher after the close on Monday, as gains in the Energy, REITs and Real Estate sectors led shares higher. At the close in Toronto, the S&P/TSX...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-034-3519816,Investing.com,2024-07-15 20:30:33
2399,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.87%,"Investing.com – Canada stocks were higher after the close on Thursday, as gains in the Real Estate, REITs and Clean Technology sectors led shares higher. At the close in Toronto,...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-087-3516337,Investing.com,2024-07-11 20:30:33
2400,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 1.40%,"Investing.com – Canada stocks were higher after the close on Wednesday, as gains in the Materials, Industrials and Utilities sectors led shares higher. At the close in Toronto,...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-140-3514500,Investing.com,2024-07-10 20:30:32
2401,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.30%,"Investing.com – Canada stocks were higher after the close on Monday, as gains in the REITs, Real Estate and Healthcare sectors led shares higher. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-030-3510759,Investing.com,2024-07-08 20:30:34
2402,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 0.83%,"Investing.com – Canada stocks were lower after the close on Friday, as losses in the Energy, Utilities and Industrials sectors led shares lower. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-083-3509363,Investing.com,2024-07-05 20:30:31
2403,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.09%,"Investing.com – Canada stocks were higher after the close on Thursday, as gains in the Clean Technology, Telecoms and Healthcare sectors led shares higher. At the close in...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-009-3508523,Investing.com,2024-07-04 20:30:28
2404,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 1.23%,"Investing.com – Canada stocks were higher after the close on Wednesday, as gains in the Materials, Utilities and Industrials sectors led shares higher. At the close in Toronto,...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-123-3507834,Investing.com,2024-07-03 20:30:32
2405,cad-usd,Quest Diagnostics to Acquire LifeLabs from OMERS,"Investing.com – Canada stocks were higher after the close on Wednesday, as gains in the Materials, Utilities and Industrials sectors led shares higher. At the close in Toronto,...",https://www.investing.com/news/pro/quest-diagnostics-to-acquire-lifelabs-from-omers-432SI-3507151,Investing.com,2024-07-03 12:46:07
2406,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.36%,"Investing.com – Canada stocks were higher after the close on Tuesday, as gains in the Energy, Consumer Staples and IT sectors led shares higher. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-036-3506212,Investing.com,2024-07-02 20:30:41
2407,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 0.30%,"Investing.com – Canada stocks were lower after the close on Monday, as losses in the Clean Technology, Materials and Mining sectors led shares lower. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-030-3504360,Investing.com,2024-07-01 20:30:28
2408,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 0.30%,"Investing.com – Canada stocks were lower after the close on Friday, as losses in the Clean Technology, Materials and Utilities sectors led shares lower. At the close in Toronto,...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-030-3501985,Investing.com,2024-06-28 20:30:30
2409,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.68%,"Investing.com – Canada stocks were higher after the close on Thursday, as gains in the Healthcare, Real Estate and REITs sectors led shares higher. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-068-3500195,Investing.com,2024-06-27 20:30:32
2410,cad-usd,Morning Bid: Inflation scares and yen bears,By Jamie McGeever (Reuters) - A look at the day ahead in Asian markets. Inflation scares in Canada and Australia this week are a reminder that the global monetary easing cycle...,https://www.investing.com/news/economy-news/morning-bid-inflation-scares-and-yen-bears-3498509,Reuters,2024-06-26 22:02:24
2411,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.02%,"Investing.com – Canada stocks were higher after the close on Wednesday, as gains in the Materials, Industrials and Healthcare sectors led shares higher. At the close in Toronto,...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-002-3498284,Investing.com,2024-06-26 20:30:37
2412,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 1.36%,"Investing.com – Canada stocks were higher after the close on Monday, as gains in the Energy, REITs and Utilities sectors led shares higher. At the close in Toronto, the S&P/TSX...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-136-3494499,Investing.com,2024-06-24 20:30:33
2413,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 0.12%,"Investing.com – Canada stocks were lower after the close on Friday, as losses in the Energy, Materials and REITs sectors led shares lower. At the close in Toronto, the S&P/TSX...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-012-3492517,Investing.com,2024-06-21 20:30:29
2414,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 0.44%,"Investing.com – Canada stocks were lower after the close on Wednesday, as losses in the Healthcare, Industrials and REITs sectors led shares lower. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-044-3489272,Investing.com,2024-06-19 20:30:29
2415,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.11%,"Investing.com – Canada stocks were higher after the close on Tuesday, as gains in the Energy, Materials and Financials sectors led shares higher. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-011-3488773,Investing.com,2024-06-18 20:30:29
2416,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 0.24%,"Investing.com – Canada stocks were lower after the close on Monday, as losses in the Utilities, Telecoms and REITs sectors led shares lower. At the close in Toronto, the S&P/TSX...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-024-3487552,Investing.com,2024-06-17 20:30:30
2417,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 0.27%,"Investing.com – Canada stocks were lower after the close on Friday, as losses in the Clean Technology, Consumer Staples and Telecoms sectors led shares lower. At the close in...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-027-3485626,Investing.com,2024-06-14 20:30:39
2418,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 1.20%,"Investing.com – Canada stocks were lower after the close on Thursday, as losses in the Energy, Materials and Financials sectors led shares lower. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-120-3483978,Investing.com,2024-06-13 20:30:35
2419,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.34%,"Investing.com – Canada stocks were higher after the close on Wednesday, as gains in the Healthcare, IT and Real Estate sectors led shares higher. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-034-3482047,Investing.com,2024-06-12 20:30:47
2420,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.29%,"Investing.com – Canada stocks were higher after the close on Monday, as gains in the IT, Materials and Energy sectors led shares higher. At the close in Toronto, the S&P/TSX...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-029-3478337,Investing.com,2024-06-10 20:30:44
2421,cad-usd,Canada stocks lower at close of trade; S&P/TSX Composite down 1.00%,"Investing.com – Canada stocks were lower after the close on Friday, as losses in the Materials, REITs and Clean Technology sectors led shares lower. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-lower-at-close-of-trade-sptsx-composite-down-100-3476367,Investing.com,2024-06-07 20:30:37
2422,cad-usd,Canada stocks higher at close of trade; S&P/TSX Composite up 0.38%,"Investing.com – Canada stocks were higher after the close on Thursday, as gains in the Materials, Energy and Industrials sectors led shares higher. At the close in Toronto, the...",https://www.investing.com/news/stock-market-news/canada-stocks-higher-at-close-of-trade-sptsx-composite-up-038-3474572,Investing.com,2024-06-06 20:30:41
2423,cad-usd,"Canada's stock market hails BoC rate cut, loonie dips","By Fergal Smith TORONTO (Reuters) -Canadian stocks and bonds rallied on Wednesday, while the loonie touched a near two-week low against its U.S. counterpart, after the Bank of...",https://www.investing.com/news/stock-market-news/canadas-stock-market-hails-boc-rate-cut-loonie-dips-3472532,Reuters,2024-06-05 22:47:39
2424,cad-usd,Canadian dollar under pressure amid rate cut expectations,"Inavesting.com -- The Canadian dollar has underperformed compared to other pro-cyclical currencies since the beginning of May, influenced by its connection with US economic data...",https://www.investing.com/news/forex-news/canadian-dollar-under-pressure-amid-rate-cut-expectations-93CH-3449196,Investing.com,2024-05-21 08:12:10
2425,cad-usd,BofA sees potential for further USD selling by CTAs,"On Monday, Bank of America (BofA) provided insights into the potential actions of Commodity Trading Advisors (CTAs) in the coming week. According to BofA, CTAs might continue to...",https://www.investing.com/news/forex-news/bofa-sees-potential-for-further-usd-selling-by-ctas-93CH-3447644,Investing.com,2024-05-20 10:37:07
2426,cad-usd,Weaker loonie may not deter Bank of Canada diverging from the Fed,By Fergal Smith TORONTO (Reuters) - The Bank of Canada would be willing to cut interest rates three times ahead of the Federal Reserve's first move before a declining currency...,https://www.investing.com/news/forex-news/weaker-loonie-may-not-deter-bank-of-canada-diverging-from-the-fed-3445718,Reuters,2024-05-17 10:14:47
2427,cad-usd,"Police arrest six, seek three others in Canada's largest gold heist","By KyawSoe Oo and Ismail Shakil BRAMPTON, Ontario (Reuters) - Canadian and U.S. authorities said on Wednesday six people have been arrested and three more are being sought in...",https://www.investing.com/news/stock-market-news/police-arrest-six-seek-three-others-in-canadas-largest-gold-heist-3382826,Reuters,2024-04-18 05:01:57
2428,cad-usd,Dollar hurt by 'dovish' Powell; yen up on BOJ policy shift speculation,"By Saqib Iqbal Ahmed NEW YORK (Reuters) - The dollar fell across the board on Thursday, as Federal Reserve Chair Jerome Powell said the U.S. central bank is ""not far"" from getting...",https://www.investing.com/news/forex-news/dollar-hurt-by-dovish-powell-yen-up-on-boj-policy-shift-speculation-3327796,Reuters,2024-03-07 20:46:18
2429,cad-usd,Market hopes are high that big central banks will cut rates around mid-year,"LONDON(Reuters) - Financial markets are turning their focus to when major central banks will start cutting interest rates, calling time on the most aggressive rate-hiking cycle in...",https://www.investing.com/news/stock-market-news/market-hopes-are-high-that-big-central-banks-will-cut-rates-around-midyear-3329055,Reuters,2024-03-07 14:52:12
2430,cad-usd,Marketmind: Powell tees up after megacaps scatter,A look at the day ahead in U.S. and global markets from Mike Dolan Wall St stocks' worst day in almost three weeks sets the backdrop for Wednesday's congressional testimony from...,https://www.investing.com/news/commodities-news/marketmind-powell-tees-up-after-megacaps-scatter-3326253,Reuters,2024-03-06 12:41:42
2431,cad-usd,"Analysts stick to bullish Canadian dollar forecasts, eye soft economic landing - Reuters poll",By Fergal Smith TORONTO (Reuters) - The Canadian dollar is set to strengthen over the coming year if the Federal Reserve shifts to cutting interest rates as expected and the U.S....,https://www.investing.com/news/forex-news/analysts-stick-to-bullish-canadian-dollar-forecasts-eye-soft-economic-landing--reuters-poll-3326296,Reuters,2024-03-06 11:21:45
2432,cad-usd,Macquarie analysts see first BoC rate cut in June,Analysts at Macquarie said in a note this week that the prospect of a rate cut from the Bank of Canada (BoC) has been pushed to June or beyond in the CAD OIS market.  The firm said...,https://www.investing.com/news/stock-market-news/macquarie-analysts-see-first-boc-rate-cut-in-june-432SI-3308757,Investing.com,2024-02-20 16:55:02
2433,cad-usd,Bank of America answers the top 5 questions on Canada,Analysts at Macquarie said in a note this week that the prospect of a rate cut from the Bank of Canada (BoC) has been pushed to June or beyond in the CAD OIS market.  The firm said...,https://www.investing.com/news/pro/bank-of-america-answers-the-top-5-questions-on-canada-432SI-3297769,Investing.com,2024-02-08 17:02:01
2434,cad-usd,Canadian dollar seen up but gains restrained by mortgage resets,"By Fergal Smith TORONTO (Reuters) - The Canadian dollar is set to strengthen over the coming year if the U.S. Federal Reserve cuts interest rates as expected, but its gains could...",https://www.investing.com/news/forex-news/canadian-dollar-seen-up-but-gains-restrained-by-mortgage-resets-3295124,Reuters,2024-02-07 14:05:51
2435,cad-usd,Canadian dollar forecasts raised by analysts banking on Fed rate cuts: Reuters poll,By Fergal Smith TORONTO (Reuters) - The Canadian dollar is expected to trade at stronger levels than previously thought over the coming months and year if the U.S. Federal Reserve...,https://www.investing.com/news/economy/canadian-dollar-forecasts-raised-by-analysts-banking-on-fed-rate-cuts-reuters-poll-3268102,Reuters,2024-01-05 12:16:09
2436,cad-usd,Canadian dollar forecasts turn less bullish as BoC rate cuts eyed: Reuters poll,By Fergal Smith TORONTO (Reuters) - Analysts see less upside for the Canadian dollar than previously thought over the coming year as recent data showing a slowdown in the domestic...,https://www.investing.com/news/forex-news/canadian-dollar-forecasts-turn-less-bullish-as-boc-rate-cuts-eyed-reuters-poll-3250481,Reuters,2023-12-06 11:37:05
2437,cad-usd,Canada's oil province Alberta forecasts increased C$5.5 billion budget surplus,"(Reuters) - Canada's main oil-producing province Alberta on Thursday forecast an increased surplus of C$5.5 billion ($4.06 billion) for the 2023/24 fiscal year, fuelled by strong...",https://www.investing.com/news/commodities-news/canadas-oil-province-alberta-forecasts-increased-c55-billion-budget-surplus-3247317,Reuters,2023-12-01 00:15:53
2438,cad-usd,Digital Canadian dollar fails to impress despite high awareness,"A recent public consultation on Canada’s central bank digital currency (CBDC) initiative revealed an overall negative sentiment from Canadians, confirming the Bank of...",https://www.investing.com/news/cryptocurrency-news/digital-canadian-dollar-fails-to-impress-despite-high-awareness-3246525,Cointelegraph,2023-11-30 09:20:07
2439,cad-usd,Bank of Canada faces strong opposition in digital dollar consultations,"CANADA - The Bank of Canada's recent consultations on the potential introduction of a digital Canadian dollar have unveiled significant resistance from the public, with more than...",https://www.investing.com/news/forex-news/bank-of-canada-faces-strong-opposition-in-digital-dollar-consultations-93CH-3246124,Investing.com,2023-11-29 19:28:43
2440,cad-usd,Most Canadian financial institutions skeptical on digital C$ -BoC,"OTTAWA (Reuters) -Most financial institutions consulted by the Bank of Canada (BoC) expressed skepticism about the benefits of a potential digital currency, the central bank said...",https://www.investing.com/news/forex-news/most-canadian-financial-institutions-skeptical-on-digital-c-boc-3246041,Reuters,2023-11-29 17:42:29
2441,cad-usd,Bank of Canada maintains policy rate amid easing inflation,"The Bank of Canada is holding firm on its policy interest rate, despite new data showing a national inflation decrease to 3.1%. Governor Tiff Macklem, speaking at a commerce...",https://www.investing.com/news/economy/bank-of-canada-maintains-policy-rate-amid-easing-inflation-93CH-3244072,Investing.com,2023-11-27 17:20:30
2442,cad-usd,"Bank of Canada may cut rates to ease mortgage renewal stress, says economist",Economist Dylan Smith has indicated that the Bank of Canada might be considering a rate cut to help homeowners struggling with mortgage renewals. The central bank's strategy aims...,https://www.investing.com/news/stock-market-news/bank-of-canada-may-cut-rates-to-ease-mortgage-renewal-stress-says-economist-93CH-3243087,Investing.com,2023-11-25 14:41:41
2443,cad-usd,TSX Composite edges higher while Canadian dollar dips,"The Toronto Stock Exchange's TSX Composite index experienced a modest rise on Thursday, led by gains in the industrials and consumer discretionary sectors. Cargojet and Park Lawn...",https://www.investing.com/news/stock-market-news/tsx-composite-edges-higher-while-canadian-dollar-dips-93CH-3242597,Investing.com,2023-11-24 10:36:29
2444,cad-usd,S&P/TSX composite index recovers amid mixed market signals,"TORONTO - Today's trading session in Toronto, with U.S. markets closed for Thanksgiving, witnessed a modest rebound of the S&P/TSX composite index, which rose by 41.76 points to...",https://www.investing.com/news/stock-market-news/sptsx-composite-index-recovers-amid-mixed-market-signals-93CH-3242261,Investing.com,2023-11-23 19:05:08
