,pair,title,description,link,provider,time_published
3450,usd-rub,Russian rouble touches 10-month low vs dollar following Kursk attack,MOSCOW (Reuters) -The Russian rouble weakened to a 10-month low against the dollar during the trading session on Tuesday following Ukraine's unexpected attack a week ago on...,https://www.investing.com/news/stock-market-news/russian-rouble-touches-10month-low-vs-dollar-following-kursk-attack-3569518,Reuters,2024-08-13 15:41:00
3451,usd-rub,Russia stocks higher at close of trade; MOEX Russia up 0.02%,"Investing.com – Russia stocks were higher after the close on Monday, as gains in the Telecoms, Power and Mining sectors led shares higher. At the close in Moscow, the MOEX Russia...",https://www.investing.com/news/stock-market-news/russia-stocks-higher-at-close-of-trade-moex-russia-up-002-3567715,Investing.com,2024-08-12 21:25:04
3452,usd-rub,Russia stocks lower at close of trade; MOEX Russia down 0.89%,"Investing.com – Russia stocks were lower after the close on Thursday, as losses in the Oil & Gas, Mining and Power sectors led shares lower. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-down-089-3563206,Investing.com,2024-08-08 21:25:04
3453,usd-rub,Russia stocks higher at close of trade; MOEX Russia up 1.51%,"Investing.com – Russia stocks were higher after the close on Wednesday, as gains in the Telecoms, Oil & Gas and Power sectors led shares higher. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-higher-at-close-of-trade-moex-russia-up-151-3560817,Investing.com,2024-08-07 21:25:05
3454,usd-rub,Russia stocks higher at close of trade; MOEX Russia up 0.18%,"Investing.com – Russia stocks were higher after the close on Tuesday, as gains in the Power, Manufacturing and Oil & Gas sectors led shares higher. At the close in Moscow, the...",https://www.investing.com/news/stock-market-news/russia-stocks-higher-at-close-of-trade-moex-russia-up-018-3557946,Investing.com,2024-08-06 21:25:04
3455,usd-rub,Russia stocks lower at close of trade; MOEX Russia down 0.21%,"Investing.com – Russia stocks were lower after the close on Thursday, as losses in the Oil & Gas, Manufacturing and Telecoms sectors led shares lower. At the close in Moscow, the...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-down-021-3550669,Investing.com,2024-08-01 21:25:32
3456,usd-rub,Russia stocks higher at close of trade; MOEX Russia up 1.35%,"Investing.com – Russia stocks were higher after the close on Tuesday, as gains in the Power, Oil & Gas and Mining sectors led shares higher. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-higher-at-close-of-trade-moex-russia-up-135-3544668,Investing.com,2024-07-30 21:25:03
3457,usd-rub,"Russian central bank sharply hikes rates to 18%, promises further tightening","By Elena Fabrichnaya and Gleb Bryanski MOSCOW (Reuters) -Russia's central bank hiked its key interest rate by 200 basis points to 18% on Friday, the highest level in more than two...",https://www.investing.com/news/economy-news/russian-central-bank-hikes-rates-by-200-bps-to-18-highest-in-more-than-two-years-3538825,Reuters,2024-07-26 14:42:36
3458,usd-rub,"Russia's central bank governor Nabiullina on rates, economy and banks",MOSCOW (Reuters) -Russian Central Bank Governor Elvira Nabiullina and her deputy Alexei Zabotkin addressed a press conference on Friday after the central bank raised its key rate...,https://www.investing.com/news/economy-news/quotes-russias-central-bank-governor-nabiullina-on-rates-economy-and-banks-3539235,Reuters,2024-07-26 13:56:23
3459,usd-rub,Russia stocks lower at close of trade; MOEX Russia down 0.39%,"Investing.com – Russia stocks were lower after the close on Thursday, as losses in the Mining, Oil & Gas and Manufacturing sectors led shares lower. At the close in Moscow, the...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-down-039-3537784,Investing.com,2024-07-25 21:25:04
3460,usd-rub,Russia stocks higher at close of trade; MOEX Russia up 0.75%,"Investing.com – Russia stocks were higher after the close on Wednesday, as gains in the Power, Oil & Gas and Mining sectors led shares higher. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-higher-at-close-of-trade-moex-russia-up-075-3534955,Investing.com,2024-07-24 21:25:04
3461,usd-rub,Russia stocks higher at close of trade; MOEX Russia up 0.07%,"Investing.com – Russia stocks were higher after the close on Tuesday, as gains in the Power, Telecoms and Oil & Gas sectors led shares higher. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-higher-at-close-of-trade-moex-russia-up-007-3532259,Investing.com,2024-07-23 21:25:35
3462,usd-rub,Russia stocks higher at close of trade; MOEX Russia up 0.60%,"Investing.com – Russia stocks were higher after the close on Monday, as gains in the Oil & Gas, Power and Manufacturing sectors led shares higher. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-higher-at-close-of-trade-moex-russia-up-060-3530008,Investing.com,2024-07-22 21:20:04
3463,usd-rub,Russia stocks higher at close of trade; MOEX Russia up 0.78%,"Investing.com – Russia stocks were higher after the close on Friday, as gains in the Telecoms, Oil & Gas and Power sectors led shares higher. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-higher-at-close-of-trade-moex-russia-up-078-3527838,Investing.com,2024-07-19 21:25:26
3464,usd-rub,Russia stocks higher at close of trade; MOEX Russia up 0.22%,"Investing.com – Russia stocks were higher after the close on Wednesday, as gains in the Telecoms, Oil & Gas and Power sectors led shares higher. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-higher-at-close-of-trade-moex-russia-up-022-3523885,Investing.com,2024-07-17 21:25:27
3465,usd-rub,Russia stocks higher at close of trade; MOEX Russia up 1.14%,"Investing.com – Russia stocks were higher after the close on Tuesday, as gains in the Mining, Oil & Gas and Power sectors led shares higher. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-higher-at-close-of-trade-moex-russia-up-114-3521858,Investing.com,2024-07-16 21:25:03
3466,usd-rub,Russia stocks lower at close of trade; MOEX Russia down 2.07%,"Investing.com – Russia stocks were lower after the close on Monday, as losses in the Mining, Telecoms and Oil & Gas sectors led shares lower. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-down-207-3519960,Investing.com,2024-07-15 21:25:25
3467,usd-rub,Russia stocks lower at close of trade; MOEX Russia down 2.40%,"Investing.com – Russia stocks were lower after the close on Wednesday, as losses in the Telecoms, Power and Mining sectors led shares lower. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-down-240-3514657,Investing.com,2024-07-10 21:25:03
3468,usd-rub,Russia extends subsidised family mortgage programme until 2030,MOSCOW (Reuters) - Russia's finance ministry on Wednesday said it had extended a subsidised mortgage programme for families until 2030 following an order from President Vladimir...,https://www.investing.com/news/economy-news/russia-extends-subsidised-family-mortgage-programme-until-2030-3513045,Reuters,2024-07-10 08:27:09
3469,usd-rub,Russia stocks lower at close of trade; MOEX Russia down 2.51%,"Investing.com – Russia stocks were lower after the close on Tuesday, as losses in the Power, Oil & Gas and Mining sectors led shares lower. At the close in Moscow, the MOEX Russia...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-down-251-3512731,Investing.com,2024-07-09 21:25:04
3470,usd-rub,Russia stocks lower at close of trade; MOEX Russia down 0.51%,"Investing.com – Russia stocks were lower after the close on Monday, as losses in the Power, Mining and Oil & Gas sectors led shares lower. At the close in Moscow, the MOEX Russia...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-down-051-3510874,Investing.com,2024-07-08 21:20:04
3471,usd-rub,Russia stocks lower at close of trade; MOEX Russia down 2.22%,"Investing.com – Russia stocks were lower after the close on Thursday, as losses in the Oil & Gas, Power and Mining sectors led shares lower. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-down-222-3508531,Investing.com,2024-07-04 21:25:03
3472,usd-rub,Russia seen hiking rates by 200 bps to 18% in July as inflation quickens: Reuters poll,By Alexander Marrow and Elena Fabrichnaya MOSCOW (Reuters) - The Russian central bank will hike rates by 200 basis points to 18% later this month as it tries to quell stubbornly...,https://www.investing.com/news/economy-news/russia-seen-hiking-rates-by-200-bps-to-18-in-july-as-inflation-quickens-reuters-poll-3505399,Reuters,2024-07-02 13:11:01
3473,usd-rub,Russia stocks higher at close of trade; MOEX Russia up 0.01%,"Investing.com – Russia stocks were higher after the close on Friday, as gains in the Oil & Gas, Manufacturing and Mining sectors led shares higher. At the close in Moscow, the...",https://www.investing.com/news/stock-market-news/russia-stocks-higher-at-close-of-trade-moex-russia-up-001-3502143,Investing.com,2024-06-28 21:25:03
3474,usd-rub,Russia stocks higher at close of trade; MOEX Russia up 0.43%,"Investing.com – Russia stocks were higher after the close on Tuesday, as gains in the Oil & Gas, Telecoms and Power sectors led shares higher. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-higher-at-close-of-trade-moex-russia-up-043-3496635,Investing.com,2024-06-25 21:25:03
3475,usd-rub,Russia stocks lower at close of trade; MOEX Russia down 0.21%,"Investing.com – Russia stocks were lower after the close on Monday, as losses in the Oil & Gas, Mining and Manufacturing sectors led shares lower. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-down-021-3494649,Investing.com,2024-06-24 21:25:03
3476,usd-rub,Russia stocks lower at close of trade; MOEX Russia down 0.05%,"Investing.com – Russia stocks were lower after the close on Friday, as losses in the Mining, Manufacturing and Oil & Gas sectors led shares lower. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-down-005-3492624,Investing.com,2024-06-21 21:25:03
3477,usd-rub,Russia stocks higher at close of trade; MOEX Russia up 3.17%,"Investing.com – Russia stocks were higher after the close on Thursday, as gains in the Mining, Manufacturing and Oil & Gas sectors led shares higher. At the close in Moscow, the...",https://www.investing.com/news/stock-market-news/russia-stocks-higher-at-close-of-trade-moex-russia-up-317-3491088,Investing.com,2024-06-20 21:25:04
3478,usd-rub,Russia stocks lower at close of trade; MOEX Russia unchanged,"Investing.com – Russia stocks were lower after the close on Wednesday, as  in the  sectors led shares . At the close in Moscow, the MOEX Russia unchanged 0.00%. The best...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-unchanged-3489289,Investing.com,2024-06-19 21:25:27
3479,usd-rub,Russia stocks lower at close of trade; MOEX Russia down 0.04%,"Investing.com – Russia stocks were lower after the close on Thursday, as losses in the Oil & Gas, Power and Manufacturing sectors led shares lower. At the close in Moscow, the...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-down-004-3484162,Investing.com,2024-06-13 21:25:04
3480,usd-rub,Rouble swings to opaque trading territory after new US sanctions,MOSCOW (Reuters) -New U.S. sanctions that forced Russia's leading exchange to halt dollar and euro trading led to a range of varying prices and spreads as trading moved...,https://www.investing.com/news/forex-news/rouble-swings-to-opaque-trading-territory-after-new-us-sanctions-3482571,Reuters,2024-06-13 16:56:09
3481,usd-rub,"Russia, hit by new US sanctions, halts dollar and euro trade on main bourse",By Alexander Marrow and Mark Trevelyan (Reuters) -New U.S. sanctions against Russia have forced an immediate suspension of trading in dollars and euros on its leading financial...,https://www.investing.com/news/stock-market-news/russia-hit-by-new-us-sanctions-halts-dollar-and-euro-trade-on-main-bourse-3481676,Reuters,2024-06-12 18:00:42
3482,usd-rub,Russia stocks lower at close of trade; MOEX Russia down 0.25%,"Investing.com – Russia stocks were lower after the close on Tuesday, as losses in the Telecoms, Power and Mining sectors led shares lower. At the close in Moscow, the MOEX Russia...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-down-025-3480328,Investing.com,2024-06-11 21:25:05
3483,usd-rub,Russia stocks lower at close of trade; MOEX Russia down 1.56%,"Investing.com – Russia stocks were lower after the close on Monday, as losses in the Telecoms, Mining and Oil & Gas sectors led shares lower. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-down-156-3478485,Investing.com,2024-06-10 21:25:34
3484,usd-rub,Russia stocks higher at close of trade; MOEX Russia up 1.19%,"Investing.com – Russia stocks were higher after the close on Friday, as gains in the Power, Telecoms and Oil & Gas sectors led shares higher. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-higher-at-close-of-trade-moex-russia-up-119-3476462,Investing.com,2024-06-07 21:25:05
3485,usd-rub,Putin says Russia does not need to use nuclear weapons for victory in Ukraine,"By Samia Nakhoul, Guy Faulconbridge and Vladimir Soldatkin ST PETERSBURG, Russia (Reuters) -President Vladimir Putin said on Friday Russia had no need to use nuclear weapons to...",https://www.investing.com/news/world-news/putin-says-russia-does-not-need-to-use-nuclear-weapons-for-victory-in-ukraine-3475651,Reuters,2024-06-07 17:16:38
3486,usd-rub,Russia stocks lower at close of trade; MOEX Russia down 0.59%,"Investing.com – Russia stocks were lower after the close on Thursday, as losses in the Oil & Gas, Power and Mining sectors led shares lower. At the close in Moscow, the MOEX...",https://www.investing.com/news/stock-market-news/russia-stocks-lower-at-close-of-trade-moex-russia-down-059-3474753,Investing.com,2024-06-06 21:25:06
3487,usd-rub,"No relief for emerging currencies seen as investors ponder elections, potential US easing","By Vivek Mishra and Vuyani Ndaba BENGALURU/JOHANNESBURG (Reuters) - Emerging market currencies will struggle to rebound this year, pressured by a U.S. Federal Reserve that is in...",https://www.investing.com/news/forex-news/no-relief-for-emerging-currencies-seen-as-investors-ponder-elections-potential-us-easing-3470881,Reuters,2024-06-05 02:50:35
3488,usd-rub,Russia eases forex sales requirements for contracts in roubles,MOSCOW (Reuters) - The Russian government has softened requirements for mandatory sales of foreign currency for exporters if more than half of the value of their contracts is paid...,https://www.investing.com/news/forex-news/russia-eases-forex-sales-requirements-for-contracts-in-roubles-3466634,Reuters,2024-06-01 07:40:51
3489,usd-rub,Russian banks' profits drop slightly m/m to $2.9 billion in March,"MOSCOW (Reuters) - Russian banks' profits fell marginally in March to 270 billion roubles ($2.89 billion), slightly lower than the month before, the central bank said on Friday....",https://www.investing.com/news/stock-market-news/russian-banks-profits-drop-slightly-mm-to-29-billion-in-march-3386293,Reuters,2024-04-19 10:03:12
3490,usd-rub,Russian stocks hit highest in over two years,"MOSCOW (Reuters) - Russia's benchmark stock index strengthened to its highest point since the day Russia sent its troops into Ukraine in February 2022 on Monday, while the rouble...",https://www.investing.com/news/stock-market-news/russian-stocks-hit-highest-in-over-two-years-3359445,Reuters,2024-04-01 11:34:56
3491,usd-rub,Russian banks' profits drop 22% m/m to $3 billion in Feb,"MOSCOW (Reuters) - Russian banks' profits fell 22% in February from the month before to 275 billion roubles ($2.97 billion), the central bank said on Tuesday, as corporate,...",https://www.investing.com/news/stock-market-news/russian-banks-profits-drop-22-mm-to-3-billion-in-feb-3353071,Reuters,2024-03-26 11:36:56
3492,usd-rub,Russian rouble hits one-week low vs dollar after deadly Moscow attack,"MOSCOW (Reuters) - The rouble hit a one-week low past 93 to the dollar on Monday as the Russian market reopened after a deadly shooting rampage near Moscow on Friday evening, with...",https://www.investing.com/news/forex-news/russian-rouble-hits-oneweek-low-vs-dollar-after-deadly-moscow-attack-3350904,Reuters,2024-03-25 07:40:37
3493,usd-rub,Foreign firms' Russian 'exit tax' payments at $385 million so far in 2024,"MOSCOW (Reuters) - Foreign companies leaving Russia have made exit contributions to the Russian budget of 35.7 billion roubles ($385 million) so far this year, online budget data...",https://www.investing.com/news/stock-market-news/foreign-firms-russian-exit-tax-payments-at-385-million-so-far-in-2024-3345334,Reuters,2024-03-20 09:01:20
3494,usd-rub,Russian rouble slips after Navalny reported dead,MOSCOW (Reuters) - The Russian rouble weakened on Friday after the federal prisons service said jailed opposition politician Alexei Navalny was dead. The central bank's decision...,https://www.investing.com/news/stock-market-news/russian-rouble-slips-after-navalny-reported-dead-3306093,Reuters,2024-02-16 12:16:48
3495,usd-rub,Emerging market currencies to gain steadily in the near-term: Reuters poll,By Devayani Sathyan and Vuyani Ndaba BENGALURU/JOHANNESBURG (Reuters) - Most emerging market currencies will struggle to recoup this year's losses against the dollar in coming...,https://www.investing.com/news/forex-news/emerging-market-currencies-to-gain-steadily-in-the-nearterm-reuters-poll-3294833,Reuters,2024-02-07 07:51:45
3496,usd-rub,Russia expected to hold interest rates at 16% in February- Reuters poll,"By Alexander Marrow (Reuters) - The Bank of Russia is likely to hold its key rate at 16% in February after five rate hikes in a row, as inflation pressure shows signs of easing, a...",https://www.investing.com/news/economy/russia-expected-to-hold-interest-rates-at-16-in-february-reuters-poll-3289961,Reuters,2024-02-01 13:07:37
3497,usd-rub,China's yuan ousts dollar to become most traded currency in Moscow in 2023,"By Elena Fabrichnaya and Alexander Marrow MOSCOW (Reuters) - The Moscow Exchange trading volume in Chinese yuan surpassed that of the U.S. dollar in 2023, the Kommersant daily...",https://www.investing.com/news/forex-news/chinas-yuan-ousts-dollar-to-become-most-traded-currency-in-moscow-in-2023-3275300,Reuters,2024-01-16 15:22:46
3498,usd-rub,Russia's finance ministry switches to FX sales as energy revenues drop,By Darya Korsunskaya and Alexander Marrow (Reuters) - Russia's finance ministry said on Thursday it would switch to foreign currency sales from purchases in the coming weeks after...,https://www.investing.com/news/forex-news/russias-finance-ministry-switches-to-fx-sales-as-energy-revenues-drop-3272092,Reuters,2024-01-11 10:15:47
3499,usd-rub,"Citigroup profit to take $3.8 billion hit on charges, reserves",By Tatiana Bautzer NEW YORK (Reuters) -Citigroup booked about $3.8 billion in combined charges and reserves that will erode its fourth-quarter earnings set to be reported on...,https://www.investing.com/news/economy/citigroup-outlines-38-billion-in-charges-reserve-build-3271887,Reuters,2024-01-11 02:15:53
3500,usd-rub,Emerging-market currencies to hold most recent gains vs. dollar- Reuters poll,By Devayani Sathyan BENGALURU (Reuters) - Most emerging-market currencies are set to regain their recent strength later this year after some near-term paralysis as expectations of...,https://www.investing.com/news/economy/emergingmarket-currencies-to-hold-most-recent-gains-vs-dollar-reuters-poll-3267735,Reuters,2024-01-05 01:11:00
3501,usd-rub,"Russian rouble firms vs dollar, euro amid tax support","MOSCOW (Reuters) - The Russian rouble firmed against the U.S. dollar and euro on Thursday, receiving support from month-end corporate taxes. At 0743 GMT, the rouble was 0.9%...",https://www.investing.com/news/forex-news/russian-rouble-firms-vs-dollar-euro-amid-tax-support-3264236,Reuters,2023-12-28 08:05:35
3502,usd-rub,Moscow Exchange would halt USD trading if sanctions imposed,"MOSCOW (Reuters) - Moscow Exchange, Russia's largest bourse, said on Tuesday it would halt trading in the U.S. dollar should sanctions be imposed, after Washington targeted...",https://www.investing.com/news/stock-market-news/moscow-exchange-would-halt-usd-trading-if-sanctions-imposed-3249846,Reuters,2023-12-05 15:11:58
3503,usd-rub,Russia to more than halve deferred FX purchases in coming month,MOSCOW (Reuters) - Russia's finance ministry said on Tuesday it would decrease the volume of deferred foreign currency purchases in the coming month by more than 2-1/2 times to a...,https://www.investing.com/news/forex-news/russia-to-more-than-halve-deferred-fx-purchases-in-coming-month-3249437,Reuters,2023-12-05 09:34:38
3504,usd-rub,Russia to resume FX interventions with adjusted formula that could boost rouble,By Elena Fabrichnaya and Alexander Marrow MOSCOW (Reuters) -The Russian central bank said on Monday it would resume interventions in the domestic foreign exchange market from...,https://www.investing.com/news/forex-news/russia-to-resume-fx-interventions-with-adjusted-formula-that-could-boost-rouble-3243683,Reuters,2023-11-27 14:10:44
3505,usd-rub,Russia to pilot digital ruble for budget expenses in 2023,"MOSCOW - Russia is set to initiate a pilot program next year to employ the digital ruble for targeted budget expenditures, as stated by Finance Minister Anton Siluanov during a...",https://www.investing.com/news/stock-market-news/russia-to-pilot-digital-ruble-for-budget-expenses-in-2023-93CH-3241322,Investing.com,2023-11-22 13:57:21
3506,usd-rub,Binance to delist RUB crypto pairs amid Russian market exit,"NEW YORK - Binance, the world's leading cryptocurrency exchange, has announced its decision to delist 15 Russian Ruble (RUB) trading pairs, including those with XRP, ADA, and SOL....",https://www.investing.com/news/cryptocurrency-news/binance-to-delist-rub-crypto-pairs-amid-russian-market-exit-93CH-3238292,Investing.com,2023-11-18 16:19:28
3507,usd-rub,Binance to halt Russian Ruble trading pairs and exit market,"NEW YORK - Binance, the world's leading cryptocurrency exchange, is set to remove several spot trading pairs involving the Russian Ruble (RUB), including ADA/RUB and BNB/RUB, amid...",https://www.investing.com/news/forex-news/binance-to-halt-russian-ruble-trading-pairs-and-exit-market-93CH-3237735,Investing.com,2023-11-17 12:52:05
3508,usd-rub,Oil steady; signs Middle East tensions easing offset higher demand forecasts,"By Scott DiSavino NEW YORK (Reuters) - Oil prices were little changed on Tuesday, paring early gains on signs tensions in the Middle East could be easing and uncertainty about...",https://www.investing.com/news/commodities-news/oil-prices-edge-up-after-opec-says-market-fundamentals-are-strong-3233131,Reuters,2023-11-14 20:26:43
3509,usd-rub,EU plan for new Russia sanctions to go to members this week - Borrell,"BRUSSELS (Reuters) - European Union officials are finalising the ""last details"" of a proposed 12th package of sanctions on Russia that will include a diamond ban, EU foreign...",https://www.investing.com/news/commodities-news/eu-plan-for-new-russia-sanctions-to-go-to-members-this-week--borrell-3232797,Reuters,2023-11-13 17:41:24
3510,usd-rub,Binance to terminate Russian ruble deposits next week,Cryptocurrency exchange Binance is progressing with its exit from Russia and is preparing to terminate local currency deposits next week. Binance will stop accepting deposits in...,https://www.investing.com/news/cryptocurrency-news/binance-to-terminate-russian-ruble-deposits-next-week-3231392,Cointelegraph,2023-11-11 13:00:18
3511,usd-rub,Binance to terminate Russian ruble deposits next week,Cryptocurrency exchange Binance is progressing with its exit from Russia and is preparing to terminate local currency deposits next week. Binance will stop accepting deposits in...,https://www.investing.com/news/cryptocurrency-news/binance-to-terminate-russian-ruble-deposits-next-week-3230635,Cointelegraph,2023-11-10 12:20:08
3512,usd-rub,Explainer-Iran's expanding oil trade with top buyer China,By Muyu Xu (Reuters) - China's oil imports from Iran have hit record highs as Iran ramps up output despite the threat of further U.S. sanctions. Existing sanctions were...,https://www.investing.com/news/commodities-news/explainerirans-expanding-oil-trade-with-top-buyer-china-3230255,Reuters,2023-11-10 09:20:41
3513,usd-rub,Emerging market currencies to claw back ground in 2024 as dollar fades: Reuters poll,By Devayani Sathyan and Vuyani Ndaba BENGALURU/JOHANNESBURG (Reuters) - Emerging market currencies will take well into next year to start making noticeable gains against a...,https://www.investing.com/news/forex-news/emerging-market-currencies-to-claw-back-ground-in-2024-as-dollar-fades-reuters-poll-3225925,Reuters,2023-11-08 01:31:01
3514,usd-rub,"Ruble expected to stabilize by year-end, says Sberbank's Gref","Sberbank's leader, Herman Gref, has projected a stable ruble exchange rate at 85-90 rubles/$1 by the end of 2023. The forecast aligns with the sentiment expressed by other economic...",https://www.investing.com/news/forex-news/ruble-expected-to-stabilize-by-yearend-says-sberbanks-gref-93CH-3225123,Investing.com,2023-11-07 13:32:31
3515,usd-rub,Russian finance ministry to increase deferred FX purchases in November,(Reuters) - Russia's finance ministry said on Friday it would increase the volume of deferred foreign currency purchases in the coming month to a cumulative total of 621.1 billion...,https://www.investing.com/news/forex-news/russian-finance-ministry-to-increase-deferred-fx-purchases-in-november-3220669,Reuters,2023-11-03 09:21:29
3516,usd-rub,Russia to lose $4 billion tax take as it reverses cut in refining subsidy,"MOSCOW (Reuters) - Russia's hasty restoration of a ""damper"" subsidy for oil refiners will not only cost the state budget 400 billion roubles ($4.3 billion) in subsidies this year,...",https://www.investing.com/news/commodities-news/russia-to-lose-4-billion-tax-take-as-it-reverses-cut-in-refining-subsidy-3217420,Reuters,2023-11-01 15:32:33
3517,usd-rub,Russian rouble gives up gains after soaring to 3-month high,"MOSCOW (Reuters) - The Russian rouble weakened on Tuesday, pulling back after soaring to a three-month high past 92 to the dollar earlier in a volatile session, supported by high...",https://www.investing.com/news/forex-news/russian-rouble-gives-up-gains-after-soaring-to-3month-high-3215609,Reuters,2023-10-31 14:01:32
3518,usd-rub,World Bank warns of potential dual energy shock due to ongoing conflicts,"The escalating Israel-Hamas conflict and Russia's ongoing war in Ukraine may trigger a ""dual energy shock"" in the global economy, according to a recent report by the World Bank....",https://www.investing.com/news/commodities-news/world-bank-warns-of-potential-dual-energy-shock-due-to-ongoing-conflicts-93CH-3214649,Investing.com,2023-10-31 06:37:23
3519,usd-rub,Rouble-focused measures complicate Russia's asset sell-offs for western firms,"In the face of a depreciating rouble, Russia has imposed stringent restrictions on western companies looking to sell their Russian assets and repatriate the proceeds in foreign...",https://www.investing.com/news/forex-news/roublefocused-measures-complicate-russias-asset-selloffs-for-western-firms-93CH-3214621,Investing.com,2023-10-31 05:47:40
3520,usd-rub,Analysis-Russia's weaker hand undermines case for Power of Siberia 2 gas link to China,"By Vladimir Soldatkin MOSCOW (Reuters) - Russia is counting on a planned new pipeline to China as it seeks to make up for lost gas sales in Europe, but industry insiders see major...",https://www.investing.com/news/commodities-news/analysisrussias-weaker-hand-undermines-case-for-power-of-siberia-2-gas-link-to-china-3213711,Reuters,2023-10-30 12:31:53
3521,usd-zar,South African rand supported by carry trade and precious metals,"JOHANNESBURG (Reuters) -The South African rand was stronger on Tuesday, buoyed by global precious metals prices and its appeal for carry trades. At 1502 GMT, the rand traded at...",https://www.investing.com/news/economy-news/south-african-rand-supported-by-carry-trade-and-precious-metals-3674391,Reuters,2024-10-22 15:37:11
3522,usd-zar,EM currencies set to hold steady or pare gains for the rest of 2024 - Reuters poll,By Devayani Sathyan and Vuyani Ndaba BENGALURU/JOHANNESBURG (Reuters) - Most emerging market currencies are set to trade in tight ranges or pare some of the year-to-date gains in...,https://www.investing.com/news/economy-news/em-currencies-set-to-hold-steady-or-pare-gains-for-the-rest-of-2024--reuters-poll-3646490,Reuters,2024-10-03 08:45:56
3523,usd-zar,South Africa central bank joins easing club with 25 basis point rate cut,"By Kopano Gumbi, Tannur Anders and Bhargav Acharya PRETORIA (Reuters) -South Africa's central bank struck a measured tone after its first rate cut in more than four years on...",https://www.investing.com/news/economy-news/south-african-central-bank-delivers-first-rate-cut-in-over-four-years-3623580,Reuters,2024-09-19 17:08:28
3524,usd-zar,Zimbabwe's new currency faces headwinds five months on,"By Nyasha Chingono HARARE (Reuters) -Five months after its launch, Zimbabwe's new currency is under pressure as increased grain imports eat away at foreign reserves, putting at...",https://www.investing.com/news/economy-news/zimbabwes-new-currency-faces-headwinds-five-months-on-3622751,Reuters,2024-09-19 15:46:10
3525,usd-zar,"China, South Africa agree to seek balanced trade, more investments","By Liz Lee BEIJING (Reuters) - China and South Africa, whose top leaders met in Beijing, agreed to promote balanced trade and discussed boosting two-way investments between their...",https://www.investing.com/news/commodities-news/china-south-africa-sign-cooperation-documents-on-trade-more-investments-3597103,Reuters,2024-09-03 02:31:24
3526,usd-zar,South African rand jumps as Fed's Powell signals lower rates,"JOHANNESBURG (Reuters) -The South African rand jumped on Friday, after comments by Federal Reserve Chair Jerome Powell signalled an interest rate cut next month. At 1520 GMT, the...",https://www.investing.com/news/economy-news/south-african-rand-firms-as-traders-wait-for-powell-speech-3584557,Reuters,2024-08-23 15:51:05
3527,usd-zar,Dollar pressured lower amid hedge fund selling,"Investing.com - The U.S. dollar has seen selling across the board, according to analysts at Bank of America, and further losses remain a possibility. “Our proprietary flows show...",https://www.investing.com/news/forex-news/dollar-pressured-lower-amid-hedge-fund-selling-3579311,Investing.com,2024-08-20 13:01:13
3528,usd-zar,South Africa to impose VAT on low-value parcels to help clothing industry compete,"By Nqobile Dludla JOHANNESBURG (Reuters) - Importers of low-value parcels destined for South Africa will soon pay value added tax, the country's tax authority said, as an interim...",https://www.investing.com/news/economy-news/south-africa-to-impose-vat-on-lowvalue-parcels-to-help-clothing-industry-compete-3562764,Reuters,2024-08-08 19:35:49
